EPOCH	TIME	MOVTSKIN	MOVACCTR	MOVACCLO	MOVACCFW	MOVTCOV	MADACCTR	MADACCLO	COMPGSR	PEDO3	PLATEAU	TRPEAKS	MOVTHETA	MADTHETA	TCOUNT	LOGSWEEP	LCOUNT	T0CROSS	L0CROSS	PEDO3TOE	LOPEAKS	MOVVBAT	MADACCFW	FCOUNT	F0CROSS	FWPEAKS	MOVGSR	EE	
1304701802	Fri 05/06/11 13:10:02	2348	2106	2484	1953	2271	93	127	894	13	0	229	2112	674	318	1545	373	80	114	0	229	3027	73	194	37	193	2265	480	
1304701862	Fri 05/06/11 13:11:02	2348	2105	2491	1982	2269	81	87	865	0	0	244	2127	671	234	1371	283	67	89	0	257	3026	67	180	61	204	2236	441	
1304701922	Fri 05/06/11 13:12:02	2348	2107	2418	1830	2266	67	69	844	0	0	213	2094	496	154	1293	173	52	57	0	221	3027	61	120	31	188	2215	350	
1304701982	Fri 05/06/11 13:13:02	2348	2114	2465	1918	2260	256	465	833	70	0	246	1978	590	842	2009	1100	188	283	3	297	3027	201	734	174	245	2204	520	
1304702042	Fri 05/06/11 13:14:02	2346	2163	2468	1956	2255	412	686	823	114	0	262	1946	578	1288	2040	1626	255	365	0	328	3026	279	1093	318	305	2194	755	
1304702102	Fri 05/06/11 13:15:02	2344	2141	2478	1929	2256	453	736	838	114	0	259	1924	598	1303	2064	1662	273	369	1	327	3026	313	1227	379	300	2209	904	
1304702162	Fri 05/06/11 13:16:02	2343	2137	2478	1941	2272	344	568	909	90	0	240	1990	672	1034	1992	1329	216	322	0	311	3027	258	1010	300	274	2280	902	
1304702222	Fri 05/06/11 13:17:02	2346	2006	2449	1866	2285	184	471	983	79	0	280	2081	572	689	1852	1235	210	270	1	302	3027	187	791	162	233	2354	880	
1304702282	Fri 05/06/11 13:18:02	2352	1988	2418	1812	2294	238	670	1082	109	0	306	2079	606	937	1934	1609	274	318	2	340	3027	258	1101	247	254	2453	896	
1304702342	Fri 05/06/11 13:19:02	2358	2050	2446	1874	2297	315	743	1207	114	0	278	2033	586	1112	1997	1693	279	342	1	335	3026	260	1094	275	284	2578	925	
1304702402	Fri 05/06/11 13:20:02	2360	2131	2474	1913	2299	460	770	1306	116	0	265	1935	608	1318	2078	1678	278	392	1	329	3027	343	1259	384	310	2677	961	
1304702462	Fri 05/06/11 13:21:02	2358	2146	2478	1958	2286	299	532	1340	88	0	258	2044	553	1025	1958	1336	252	330	0	324	3027	247	916	252	281	2711	924	
1304702522	Fri 05/06/11 13:22:02	2354	2125	2464	1942	2275	161	284	1344	47	0	263	2001	528	555	1756	833	132	206	1	288	3026	143	506	129	235	2715	909	
1304702582	Fri 05/06/11 13:23:02	2351	2123	2473	1953	2269	94	96	1483	11	0	229	2256	545	313	1470	293	82	87	0	258	3026	79	234	62	220	2853	531	
1304702642	Fri 05/06/11 13:24:02	2349	2111	2431	1848	2266	77	76	1538	0	0	234	2079	692	221	1444	197	77	74	0	235	3026	67	164	52	216	2909	476	
1304702702	Fri 05/06/11 13:25:02	2348	2058	2321	1740	2268	98	90	1523	0	0	253	1943	711	296	1425	255	105	113	0	271	3027	85	241	98	237	2893	442	
1304702762	Fri 05/06/11 13:26:02	2347	2098	2412	1810	2260	81	69	1503	0	0	211	2118	839	245	1419	213	74	99	0	235	3027	65	169	51	224	2874	380	
1304702822	Fri 05/06/11 13:27:02	2347	2041	2336	1709	2259	47	38	1417	0	0	153	2105	904	98	1186	74	41	28	0	139	3026	49	99	46	154	2787	227	
1304702882	Fri 05/06/11 13:28:02	2346	2093	2333	1704	2256	43	34	1363	0	0	154	2040	916	84	1179	48	40	23	0	142	3026	40	69	35	156	2733	218	
1304702942	Fri 05/06/11 13:29:02	2345	1997	2256	1659	2252	76	63	1319	0	0	231	2038	919	210	1363	156	78	72	0	203	3026	74	173	80	202	2690	225	
1304703002	Fri 05/06/11 13:30:02	2344	2060	2271	1663	2247	69	55	1292	0	0	251	2160	892	172	1155	109	71	54	0	232	3026	63	130	59	237	2663	177	
1304703062	Fri 05/06/11 13:31:02	2343	2076	2321	1702	2249	61	48	1285	0	0	172	2051	1079	168	1311	108	69	41	0	147	3027	48	101	39	144	2656	216	
1304703122	Fri 05/06/11 13:32:02	2344	2117	2410	1814	2256	66	63	1302	0	0	201	2007	804	180	1360	161	48	60	0	215	3027	56	137	33	181	2673	212	
1304703182	Fri 05/06/11 13:33:02	2346	2103	2371	1790	2258	111	85	1294	0	0	259	2025	550	385	1458	249	115	101	0	300	3026	88	269	82	249	2665	344	
1304703242	Fri 05/06/11 13:34:02	2347	2122	2380	1796	2255	91	89	1274	0	0	261	2061	603	272	1469	251	77	67	0	301	3027	87	253	70	257	2645	360	
1304703302	Fri 05/06/11 13:35:02	2349	2094	2420	1796	2262	27	28	1265	0	0	116	1917	1141	16	728	20	7	10	0	111	3026	27	22	10	110	2636	211	
1304703362	Fri 05/06/11 13:36:02	2350	2115	2373	1749	2266	63	55	1253	0	0	230	2022	796	130	1183	95	43	49	0	242	3026	54	91	39	205	2624	224	
1304703422	Fri 05/06/11 13:37:02	2351	2022	2366	1725	2263	29	28	1244	0	0	147	2055	1035	16	288	6	11	5	0	134	3026	25	6	2	114	2614	206	
1304703482	Fri 05/06/11 13:38:02	2352	2041	2361	1722	2263	30	27	1238	0	459	114	1952	984	30	846	17	7	6	0	109	3026	29	26	12	107	2608	202	
1304703542	Fri 05/06/11 13:39:02	2353	2001	2357	1726	2264	34	35	1231	0	0	143	1980	860	33	918	52	15	30	0	135	3026	34	38	25	135	2602	204	
1304703602	Fri 05/06/11 13:40:02	2355	1995	2318	1691	2259	42	32	1222	0	0	195	1957	715	44	982	23	19	15	0	144	3026	36	31	15	146	2593	326	
1304703662	Fri 05/06/11 13:41:02	2356	2016	2339	1725	2256	27	24	1215	0	0	102	1991	993	18	1172	23	7	6	0	65	3026	24	18	6	66	2586	189	
1304703722	Fri 05/06/11 13:42:02	2356	2000	2314	1686	2254	32	23	1209	0	0	160	1983	971	12	664	4	4	2	0	98	3026	26	5	2	112	2580	193	
1304703782	Fri 05/06/11 13:43:02	2356	1971	2299	1680	2257	29	22	1204	0	0	114	2107	1039	26	520	12	11	5	0	88	3026	24	19	11	84	2575	190	
1304703842	Fri 05/06/11 13:44:02	2357	2079	2380	1773	2260	37	37	1196	0	0	164	1972	781	38	1058	50	11	18	0	156	3026	36	40	16	140	2567	199	
1304703902	Fri 05/06/11 13:45:02	2358	1999	2375	1743	2268	30	26	1192	0	0	93	1941	967	39	1129	38	9	11	0	76	3026	29	32	13	75	2563	187	
1304703962	Fri 05/06/11 13:46:02	2358	2039	2373	1755	2260	45	32	1189	0	0	128	2119	724	109	1073	49	39	21	0	129	3026	38	66	27	130	2560	191	
1304704022	Fri 05/06/11 13:47:02	2358	1924	2338	1736	2257	26	21	1179	0	0	98	2150	846	30	1006	16	10	6	0	69	3028	25	28	11	82	2550	184	
1304704082	Fri 05/06/11 13:48:02	2357	1930	2322	1705	2253	24	23	1171	0	0	96	2040	854	13	576	9	1	4	0	82	3029	22	8	3	92	2542	183	
1304704142	Fri 05/06/11 13:49:02	2356	2058	2361	1737	2250	37	34	1166	0	0	148	1961	773	53	986	34	17	18	0	151	3030	30	31	16	136	2537	192	
1304704202	Fri 05/06/11 13:50:02	2355	2076	2421	1881	2258	48	51	1158	0	0	176	2063	696	95	1291	99	34	35	0	179	3030	50	108	21	180	2529	207	
1304704262	Fri 05/06/11 13:51:02	2354	2007	2361	1736	2268	29	26	1138	0	0	101	1991	1065	43	985	34	16	17	0	81	3030	30	37	14	92	2509	189	
1304704322	Fri 05/06/11 13:52:02	2354	2064	2318	1851	2267	25	25	1130	0	0	76	2001	1080	35	995	31	8	10	0	61	3030	24	30	7	66	2501	186	
1304704382	Fri 05/06/11 13:53:02	2354	1949	2261	1736	2261	39	32	1137	0	0	146	2052	639	61	1133	52	14	18	0	108	3030	35	57	14	106	2508	190	
1304704442	Fri 05/06/11 13:54:02	2355	1924	2242	1661	2258	20	15	1133	0	0	73	2153	814	4	432	3	1	1	0	42	3029	16	4	0	55	2504	183	
1304704502	Fri 05/06/11 13:55:02	2355	1914	2240	1662	2255	18	12	1132	0	0	57	2153	740	9	0	3	4	0	0	18	3026	13	8	3	29	2503	183	
1304704562	Fri 05/06/11 13:56:02	2354	1937	2263	1710	2254	43	42	1129	0	0	143	2064	687	83	1230	96	25	41	0	132	3026	40	81	30	121	2499	194	
1304704622	Fri 05/06/11 13:57:02	2353	1886	2243	1672	2255	16	10	1123	0	16	37	2200	1018	0	0	0	0	0	0	12	3025	11	0	0	22	2494	183	
1304704682	Fri 05/06/11 13:58:02	2353	1903	2235	1664	2255	29	23	1118	0	2049	107	2093	767	32	989	26	13	12	0	79	3025	25	31	17	84	2489	180	
1304704742	Fri 05/06/11 13:59:02	2351	1895	2211	1658	2252	21	13	1108	0	0	57	2108	1027	14	448	2	4	1	0	30	3026	14	7	4	31	2479	178	
1304704802	Fri 05/06/11 14:00:02	2350	1905	2212	1653	2246	19	12	1101	0	0	58	2201	1009	4	0	2	2	1	0	22	3026	13	4	1	30	2472	177	
1304704862	Fri 05/06/11 14:01:02	2349	1906	2214	1654	2244	26	15	1095	0	0	59	2184	1015	34	1049	16	13	4	0	22	3025	17	19	8	27	2466	175	
1304704922	Fri 05/06/11 14:02:02	2347	1891	2217	1660	2242	19	11	1088	0	0	46	2228	1106	7	416	4	2	1	0	11	3025	12	9	4	19	2459	177	
1304704982	Fri 05/06/11 14:03:02	2346	1888	2221	1663	2241	18	10	1082	0	0	51	2209	967	0	352	0	0	0	0	13	3025	11	0	0	23	2453	177	
1304705042	Fri 05/06/11 14:04:02	2345	1890	2219	1661	2240	18	10	1075	0	0	52	2209	978	2	0	0	2	0	0	11	3025	10	1	0	21	2446	177	
1304705102	Fri 05/06/11 14:05:02	2344	1901	2220	1658	2237	20	13	1067	0	0	68	2148	870	4	0	0	3	0	0	40	3026	13	0	0	41	2438	174	
1304705162	Fri 05/06/11 14:06:02	2343	1795	2028	1803	2234	50	30	1056	0	0	142	2198	725	105	1219	53	41	10	0	87	3025	36	60	15	98	2427	179	
1304705222	Fri 05/06/11 14:07:02	2341	1869	2227	1672	2234	19	13	1052	0	0	67	2187	839	2	288	3	0	2	0	35	3026	13	5	3	33	2423	176	
1304705282	Fri 05/06/11 14:08:02	2340	1971	2245	1653	2236	20	15	1050	0	0	68	2184	754	11	656	8	2	3	0	37	3026	15	10	6	46	2421	175	
1304705342	Fri 05/06/11 14:09:02	2340	1898	2235	1665	2236	19	14	1047	0	0	55	2116	910	6	608	8	3	3	0	30	3026	14	8	5	32	2418	175	
1304705402	Fri 05/06/11 14:10:02	2340	1872	2237	1677	2242	17	19	1042	0	0	66	1979	715	17	700	30	9	9	0	58	3025	16	15	5	44	2413	174	
1304705462	Fri 05/06/11 14:11:02	2340	1910	2234	1661	2248	30	29	1035	0	0	96	2044	766	43	1098	53	18	22	0	73	3025	27	40	20	81	2406	178	
1304705522	Fri 05/06/11 14:12:02	2341	1880	2232	1671	2248	30	25	1032	0	0	114	2056	775	42	936	28	24	13	0	70	3025	26	37	19	74	2403	178	
1304705582	Fri 05/06/11 14:13:02	2342	1860	2229	1687	2249	49	37	1029	0	0	132	2171	811	124	1349	81	37	24	0	102	3025	39	85	29	107	2400	185	
1304705642	Fri 05/06/11 14:14:02	2342	1852	2225	1679	2251	19	15	1027	0	0	66	2099	1030	9	320	4	7	3	0	33	3025	15	6	5	36	2398	175	
1304705702	Fri 05/06/11 14:15:02	2343	1855	2224	1677	2249	20	14	1024	0	0	59	2153	1006	8	0	6	5	3	0	41	3026	14	9	5	41	2395	174	
1304705762	Fri 05/06/11 14:16:02	2343	1853	2222	1678	2249	21	16	1023	0	0	70	2095	957	13	464	6	4	4	0	49	3025	17	7	5	59	2393	173	
1304705822	Fri 05/06/11 14:17:02	2343	1971	2337	1730	2255	45	45	1018	0	0	127	1874	953	107	1276	118	27	43	0	124	3025	41	95	25	100	2388	189	
1304705882	Fri 05/06/11 14:18:02	2343	1857	2145	1893	2260	66	61	975	3	0	219	2133	689	147	1260	149	48	40	0	206	3025	58	128	27	195	2345	201	
1304705942	Fri 05/06/11 14:19:02	2342	2128	2441	1898	2262	48	44	989	0	0	162	2193	711	126	1308	106	34	37	0	149	3025	45	93	24	162	2360	202	
1304706002	Fri 05/06/11 14:20:02	2342	2022	2416	1871	2276	53	50	988	0	0	197	2092	705	115	1246	111	34	34	0	178	3025	58	121	41	186	2358	207	
1304706062	Fri 05/06/11 14:21:02	2343	2065	2258	1724	2282	187	151	993	3	0	293	1925	529	586	1790	471	157	126	1	304	3025	151	507	129	269	2364	355	
1304706122	Fri 05/06/11 14:22:02	2344	2141	2265	1671	2280	30	27	1002	0	0	112	2084	1170	45	512	44	24	24	0	99	3025	26	29	17	99	2373	210	
1304706182	Fri 05/06/11 14:23:02	2344	2137	2263	1669	2282	13	11	1004	0	0	19	2105	1444	0	0	1	0	0	0	8	3025	12	1	1	15	2375	205	
1304706242	Fri 05/06/11 14:24:02	2345	2086	2251	1663	2283	61	49	1005	0	0	137	2082	861	207	1307	147	48	52	0	139	3025	56	183	60	130	2376	210	
1304706302	Fri 05/06/11 14:25:02	2347	2133	2278	1677	2283	37	29	1010	0	0	106	2116	1171	85	1045	54	41	22	0	83	3025	27	54	27	94	2381	202	
1304706362	Fri 05/06/11 14:26:02	2348	2141	2273	1676	2282	19	14	1018	0	0	43	2099	1238	12	544	15	5	6	0	19	3025	15	12	6	28	2389	197	
1304706422	Fri 05/06/11 14:27:02	2350	2142	2279	1679	2284	21	19	1019	0	0	53	2113	1225	23	740	37	13	14	0	37	3025	19	16	10	51	2390	193	
1304706482	Fri 05/06/11 14:28:02	2351	2145	2282	1681	2285	17	13	1020	0	906	39	2159	1243	9	0	7	5	5	0	24	3025	15	8	3	38	2391	179	
1304706542	Fri 05/06/11 14:29:02	2352	2144	2269	1674	2286	28	23	1020	0	0	77	2143	1132	40	1098	47	21	23	0	53	3025	22	36	16	52	2391	178	
1304706602	Fri 05/06/11 14:30:02	2354	2149	2275	1679	2286	18	12	1021	0	0	41	2144	1180	12	0	5	8	5	0	25	3025	15	6	5	36	2392	178	
1304706662	Fri 05/06/11 14:31:02	2355	2147	2275	1678	2286	15	10	1021	0	0	23	2073	1270	10	0	3	6	3	0	12	3025	11	1	0	15	2392	182	
1304706722	Fri 05/06/11 14:32:02	2356	2157	2263	1675	2287	32	23	1021	0	0	104	2053	1069	55	842	29	22	17	0	82	3024	28	43	19	99	2392	176	
1304706782	Fri 05/06/11 14:33:02	2357	1957	2235	1663	2287	29	23	1021	0	0	104	2139	624	49	1110	32	18	14	0	77	3025	26	32	15	94	2392	176	
1304706842	Fri 05/06/11 14:34:02	2358	1913	2228	1658	2293	20	14	1022	0	0	83	2126	661	10	320	4	4	4	0	50	3024	18	6	4	61	2393	175	
1304706902	Fri 05/06/11 14:35:02	2361	1926	2226	1655	2302	20	18	1024	0	0	66	2204	547	21	1038	27	6	14	0	58	3025	20	26	8	56	2395	174	
1304706962	Fri 05/06/11 14:36:02	2364	1892	2208	1658	2311	13	11	1028	0	0	40	2244	486	16	782	13	6	6	0	26	3025	13	13	5	28	2399	175	
1304707022	Fri 05/06/11 14:37:02	2367	1900	2204	1654	2321	9	8	1031	0	0	36	2213	552	4	288	3	0	2	0	14	3025	10	3	0	19	2402	179	
1304707082	Fri 05/06/11 14:38:02	2371	1852	2222	1679	2331	16	14	1032	0	0	43	2248	813	12	969	12	6	4	0	21	3025	17	10	6	34	2403	171	
1304707142	Fri 05/06/11 14:39:02	2374	1876	2216	1666	2339	10	8	1033	0	976	24	2240	682	0	0	0	0	0	0	5	3025	11	0	0	17	2403	177	
1304707202	Fri 05/06/11 14:40:02	2377	1876	2219	1668	2344	12	9	1034	0	2053	32	2268	665	2	0	0	1	0	0	16	3024	12	3	1	19	2405	173	
1304707262	Fri 05/06/11 14:41:02	2379	1879	2214	1665	2349	24	22	1036	0	0	47	2240	644	51	1219	53	19	28	0	44	3024	20	32	18	41	2407	167	
1304707322	Fri 05/06/11 14:42:02	2381	1823	1886	1823	2353	54	44	1029	0	0	174	2177	627	130	1330	102	51	21	0	140	3025	44	88	21	129	2400	180	
1304707382	Fri 05/06/11 14:43:02	2383	2157	2430	1886	2352	53	62	1037	0	0	188	2067	698	128	1321	138	31	37	0	230	3025	69	164	41	223	2408	208	
1304707442	Fri 05/06/11 14:44:02	2384	2133	2407	1847	2350	42	55	1039	0	0	183	1963	707	74	1137	139	27	83	0	200	3025	44	70	20	155	2410	203	
1304707502	Fri 05/06/11 14:45:02	2385	2091	2442	1877	2346	47	45	1040	0	0	143	2036	802	112	1295	103	39	31	0	138	3025	54	125	29	147	2411	197	
1304707562	Fri 05/06/11 14:46:02	2386	2032	2424	1836	2348	28	24	1042	0	0	93	2022	905	42	850	26	11	10	0	79	3025	28	33	10	114	2413	187	
1304707622	Fri 05/06/11 14:47:02	2386	2057	2367	1830	2349	32	30	1041	0	0	112	1963	904	59	1102	51	19	20	0	111	3024	31	37	17	111	2412	189	
1304707682	Fri 05/06/11 14:48:02	2387	2094	2408	1850	2354	22	22	1039	0	0	82	2040	921	24	842	27	3	5	0	67	3024	25	32	11	83	2410	187	
1304707742	Fri 05/06/11 14:49:02	2388	2153	2445	1867	2354	28	31	1039	0	0	123	1998	963	25	1004	26	11	13	0	114	3024	34	38	13	130	2410	192	
1304707802	Fri 05/06/11 14:50:02	2389	2126	2447	1850	2355	22	28	1039	0	0	109	2016	924	2	0	11	1	5	0	123	3024	33	22	10	150	2410	188	
1304707862	Fri 05/06/11 14:51:02	2390	1982	2364	1739	2360	25	22	1037	0	0	77	1944	1051	25	1280	16	6	8	0	37	3025	27	22	13	72	2408	183	
1304707922	Fri 05/06/11 14:52:02	2391	2002	2360	1749	2363	37	25	1039	0	0	70	2142	999	65	1166	51	18	19	0	72	3025	27	45	19	67	2410	181	
1304707982	Fri 05/06/11 14:53:02	2393	2091	2448	1885	2364	51	58	1042	0	0	186	2124	666	123	1224	156	32	60	0	186	3024	60	156	45	183	2413	209	
1304708042	Fri 05/06/11 14:54:02	2394	2154	2454	1880	2366	28	25	1045	0	0	114	1990	989	29	720	24	12	11	0	94	3024	34	33	11	134	2416	187	
1304708102	Fri 05/06/11 14:55:02	2395	2122	2419	1821	2369	38	37	1044	0	0	143	2015	1054	46	1319	40	11	19	0	136	3025	48	46	26	126	2415	194	
1304708162	Fri 05/06/11 14:56:02	2396	2200	2435	1888	2369	35	34	1043	0	0	170	2004	927	27	716	31	14	14	0	156	3025	37	38	17	154	2414	197	
1304708222	Fri 05/06/11 14:57:02	2397	2143	2430	1849	2369	36	32	1044	0	0	136	2039	871	66	1079	54	25	14	0	110	3024	37	70	22	132	2415	191	
1304708282	Fri 05/06/11 14:58:02	2398	2150	2424	1849	2372	31	27	1043	0	0	117	1901	1016	46	1054	37	13	17	0	92	3025	32	45	13	117	2414	189	
1304708342	Fri 05/06/11 14:59:02	2399	2124	2445	1861	2371	27	25	1043	0	0	116	2039	1009	22	880	20	8	9	0	96	3024	30	26	12	118	2414	188	
1304708402	Fri 05/06/11 15:00:02	2400	2110	2430	1820	2373	20	19	1043	0	0	72	2064	1066	12	748	7	4	4	0	62	3024	24	19	8	96	2414	183	
1304708462	Fri 05/06/11 15:01:02	2401	2191	2426	1852	2376	28	22	1041	0	0	93	2001	1235	48	692	25	24	16	0	68	3024	25	30	12	83	2412	183	
1304708522	Fri 05/06/11 15:02:02	2402	2102	2436	1845	2377	21	19	1040	0	0	43	2070	1218	24	1005	25	13	12	0	32	3025	23	28	10	57	2411	181	
1304708582	Fri 05/06/11 15:03:02	2403	2129	2424	1888	2376	41	42	1041	0	0	173	2127	899	64	1034	70	22	30	0	166	3024	48	80	31	180	2412	199	
1304708642	Fri 05/06/11 15:04:02	2404	2177	2472	1954	2376	26	28	1047	0	0	116	2125	1019	11	0	13	8	7	0	128	3025	35	30	14	162	2418	187	
1304708702	Fri 05/06/11 15:05:02	2405	2133	2411	1836	2378	24	27	1045	0	0	53	2080	1011	44	1385	45	13	11	0	45	3024	26	42	13	72	2416	183	
1304708762	Fri 05/06/11 15:06:02	2406	2009	2343	1714	2379	32	28	1043	0	0	128	1975	753	46	973	34	14	13	0	97	3024	34	51	20	121	2414	184	
1304708822	Fri 05/06/11 15:07:02	2407	2060	2313	1689	2379	51	35	1041	0	0	219	2040	1090	87	1052	30	38	15	0	168	3024	44	49	21	193	2412	199	
1304708882	Fri 05/06/11 15:08:02	2407	1927	2329	1713	2379	17	14	1041	0	0	66	2136	877	9	352	4	3	3	0	29	3024	17	6	5	51	2412	183	
1304708942	Fri 05/06/11 15:09:02	2408	2014	2309	1690	2384	35	25	1042	0	0	127	2065	1012	54	774	23	23	15	0	100	3024	29	35	20	107	2413	186	
1304709002	Fri 05/06/11 15:10:02	2408	2011	2302	1681	2383	30	25	1041	0	0	131	2049	1055	31	720	20	13	10	0	99	3024	28	33	18	108	2412	185	
1304709062	Fri 05/06/11 15:11:02	2409	1976	2306	1691	2382	26	19	1041	0	0	101	2121	997	31	656	14	13	7	0	64	3024	23	23	11	64	2412	182	
1304709122	Fri 05/06/11 15:12:02	2409	2013	2290	1673	2383	40	30	1041	0	0	159	2025	1195	74	929	31	27	13	0	110	3024	33	48	23	122	2412	189	
1304709182	Fri 05/06/11 15:13:02	2408	2038	2287	1669	2384	39	31	1040	0	0	198	2059	1239	29	0	15	18	6	0	156	3024	36	25	14	194	2411	195	
1304709242	Fri 05/06/11 15:14:02	2408	2160	2467	1938	2383	32	39	1039	0	0	125	2032	723	35	938	68	10	24	0	154	3024	49	74	18	160	2410	194	
1304709302	Fri 05/06/11 15:15:02	2409	2155	2469	1918	2388	15	18	1038	0	0	46	2086	1202	2	0	5	1	4	0	54	3024	22	11	4	93	2409	183	
1304709362	Fri 05/06/11 15:16:02	2411	2180	2457	1956	2394	26	29	1039	0	0	73	2047	989	51	1170	65	10	24	0	62	3024	33	66	14	81	2410	186	
1304709422	Fri 05/06/11 15:17:02	2412	2145	2475	1932	2394	22	23	1041	0	0	102	2107	888	13	812	15	6	9	0	76	3024	33	37	17	136	2412	184	
1304709482	Fri 05/06/11 15:18:02	2413	2177	2469	1940	2398	16	14	1042	0	0	36	2062	1269	3	520	6	0	5	0	33	3024	17	9	3	54	2413	181	
1304709542	Fri 05/06/11 15:19:02	2414	2031	2395	1782	2398	19	15	1044	0	0	53	2014	1199	16	928	12	5	6	0	29	3024	21	14	5	53	2415	179	
1304709602	Fri 05/06/11 15:20:02	2415	1987	2333	1809	2400	44	40	1042	0	0	132	1970	663	99	1316	77	20	11	0	123	3024	49	92	17	141	2413	190	
1304709662	Fri 05/06/11 15:21:02	2417	2089	2448	1877	2404	25	27	1044	0	0	77	1976	966	31	994	34	9	14	0	92	3024	35	59	16	112	2415	181	
1304709722	Fri 05/06/11 15:22:02	2419	2094	2451	1851	2406	22	25	1051	0	0	71	2035	1110	14	981	16	3	7	0	74	3024	28	25	8	111	2422	179	
1304709782	Fri 05/06/11 15:23:02	2420	2083	2465	1872	2411	20	23	1054	0	0	74	2017	1011	4	616	15	0	9	0	77	3023	29	23	9	115	2425	177	
1304709842	Fri 05/06/11 15:24:02	2422	2025	2444	1825	2416	21	22	1056	0	0	87	2091	1028	9	464	11	3	4	0	82	3024	33	42	16	118	2427	176	
1304709902	Fri 05/06/11 15:25:02	2424	2055	2448	1834	2421	25	27	1059	0	0	98	2012	1006	12	684	28	5	17	0	99	3024	30	35	16	119	2430	179	
1304709962	Fri 05/06/11 15:26:02	2425	2104	2465	1885	2418	30	38	1064	0	0	116	2038	935	42	1034	61	16	28	0	133	3023	48	102	42	174	2436	188	
1304710022	Fri 05/06/11 15:27:02	2426	2050	2397	1796	2414	53	60	1066	0	0	188	1935	559	119	1260	158	32	55	0	189	3024	67	158	46	190	2437	207	
1304710082	Fri 05/06/11 15:28:02	2427	2104	2423	1851	2414	30	30	1067	0	0	113	2105	1056	35	974	38	10	14	0	113	3023	31	43	17	110	2438	188	
1304710142	Fri 05/06/11 15:29:02	2429	1989	2349	1720	2412	23	20	1067	0	0	62	1962	1123	27	985	26	12	7	0	51	3024	25	25	7	57	2438	181	
1304710202	Fri 05/06/11 15:30:02	2430	1989	2412	1795	2414	21	20	1073	0	0	73	2029	1234	21	932	22	6	6	0	53	3024	26	36	18	60	2444	179	
1304710262	Fri 05/06/11 15:31:02	2430	2013	2390	1759	2416	26	25	1080	0	0	111	2019	939	19	536	23	15	12	0	86	3024	30	26	15	116	2451	183	
1304710322	Fri 05/06/11 15:32:02	2430	1992	2341	1709	2417	23	20	1078	0	0	71	1963	1084	22	1053	21	6	4	0	40	3024	23	24	6	62	2449	180	
1304710382	Fri 05/06/11 15:33:02	2431	1936	2318	1701	2416	13	10	1074	0	0	25	2144	1055	3	0	3	3	2	0	11	3024	14	1	0	27	2445	182	
1304710442	Fri 05/06/11 15:34:02	2432	2137	2429	1905	2412	27	25	1076	0	0	72	2032	1028	42	1165	44	10	15	0	66	3024	31	51	15	99	2447	178	
1304710502	Fri 05/06/11 15:35:02	2433	2118	2415	1862	2410	51	60	1083	0	0	148	2044	779	137	1379	168	39	57	0	128	3024	52	122	30	147	2454	203	
1304710562	Fri 05/06/11 15:36:02	2434	2183	2473	1986	2408	18	17	1170	0	0	80	2138	1043	1	320	1	0	1	0	62	3023	25	7	3	123	2541	181	
1304710622	Fri 05/06/11 15:37:02	2435	2161	2467	1919	2413	29	25	1259	0	0	112	2086	1120	27	946	15	8	10	0	101	3023	31	33	14	126	2630	184	
1304710682	Fri 05/06/11 15:38:02	2436	2215	2433	1893	2419	27	21	1214	0	0	93	1989	1445	34	838	20	15	7	0	57	3023	24	22	7	71	2585	181	
1304710742	Fri 05/06/11 15:39:02	2438	2027	2368	1763	2417	37	33	1177	0	0	90	1882	1015	86	1196	78	19	28	0	78	3023	41	83	15	103	2548	186	
1304710802	Fri 05/06/11 15:40:02	2439	1904	2256	1675	2411	14	10	1160	0	0	45	1997	895	6	352	3	2	1	0	21	3023	15	7	6	38	2531	184	
1304710862	Fri 05/06/11 15:41:02	2441	1879	2203	1670	2405	23	18	1150	0	0	53	2154	594	57	1083	34	19	13	0	38	3023	22	47	16	50	2521	179	
1304710922	Fri 05/06/11 15:42:02	2443	1891	2175	1649	2402	7	7	1149	0	848	12	2208	641	0	0	0	0	0	0	5	3023	8	0	0	9	2520	185	
1304710982	Fri 05/06/11 15:43:02	2445	1903	2164	1643	2401	7	8	1152	0	2054	14	2172	664	1	0	3	1	3	0	12	3023	8	0	0	7	2523	181	
1304711042	Fri 05/06/11 15:44:02	2448	1936	2153	1634	2401	14	12	1157	0	0	36	2135	634	24	760	13	9	0	0	32	3024	12	9	6	27	2528	173	
1304711102	Fri 05/06/11 15:45:02	2451	1959	2219	1682	2400	38	43	1161	0	394	89	2103	755	100	1404	129	26	38	0	84	3023	35	97	24	70	2532	182	
1304711162	Fri 05/06/11 15:46:02	2452	2185	2415	1855	2398	29	26	1178	0	0	99	2041	1140	36	1030	28	8	12	0	87	3024	30	41	12	86	2549	176	
1304711222	Fri 05/06/11 15:47:02	2451	2164	2441	1860	2398	23	23	1168	0	0	92	2022	1015	18	0	19	9	10	0	84	3024	30	35	14	112	2539	175	
1304711282	Fri 05/06/11 15:48:02	2451	2167	2424	1861	2400	39	36	1160	0	0	154	2026	936	71	1226	69	26	20	0	130	3026	42	78	24	161	2531	189	
1304711342	Fri 05/06/11 15:49:02	2450	2178	2392	1793	2404	48	37	1166	0	0	251	2061	1172	52	814	19	26	8	0	203	3027	44	45	28	219	2537	242	
